"","Recording_ID","Recordist","License","Url"
"2399",239597,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239597"
"2400",239595,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239595"
"2401",239594,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239594"
"2402",239593,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239593"
"2403",239588,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239588"
"2404",239587,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239587"
"2405",239586,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239586"
"2406",236124,"Kyle Jones","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/236124"
"2407",234898,"Albert Lastukhin","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/234898"
"2408",233331,"Tim Spahr","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/233331"
"2409",217635,"Albert Lastukhin","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/217635"
"2410",210375,"Jordi Calvet","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/210375"
"2411",210123,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/210123"
"2412",210122,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/210122"
"2413",202036,"Rob van Bemmelen","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/202036"
"2414",192362,"Lance A. M. Benner","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/192362"
"2415",189255,"Jerome Fischer","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/189255"
"2416",184088,"Paul J. Hurtado","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/184088"
"2417",184087,"Paul J. Hurtado","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/184087"
"2418",180154,"Bram Piot","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/180154"
"2419",180152,"Bram Piot","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/180152"
"2420",178553,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/178553"
"2421",175158,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/175158"
"2422",169542,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/169542"
"2423",167707,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/167707"
"2424",167651,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/167651"
"2425",167326,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/167326"
"2426",166476,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/166476"
"2427",165801,"Krzysztof Deoniziak","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/165801"
"2428",165799,"Krzysztof Deoniziak","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/165799"
"2429",165798,"Krzysztof Deoniziak","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/165798"
"2430",165797,"Krzysztof Deoniziak","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/165797"
"2431",165795,"Krzysztof Deoniziak","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/165795"
"2432",165392,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/165392"
"2433",165254,"Justin Jansen","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/165254"
"2434",165167,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/165167"
"2435",165166,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/165166"
"2436",165157,"Justin Jansen","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/165157"
"2437",165156,"Justin Jansen","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/165156"
"2438",165152,"Tomek Tumiel","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/165152"
"2439",165094,"Tomek Tumiel","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/165094"
"2440",163699,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/163699"
"2441",163695,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/163695"
"2442",163693,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/163693"
"2443",163195,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/163195"
"2444",161761,"Matt Slaymaker","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/161761"
"2445",160263,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/160263"
"2446",160125,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/160125"
"2447",160123,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/160123"
"2448",159599,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/159599"
"2449",159494,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/159494"
"2450",159278,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/159278"
"2451",159090,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/159090"
"2452",159079,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/159079"
"2453",158434,"Justin Jansen","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/158434"
"2454",157859,"Thijs Fijen","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/157859"
"2455",157855,"Thijs Fijen","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/157855"
"2456",148548,"Matt Slaymaker","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/148548"
"2457",147715,"Lance A. M. Benner","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/147715"
"2458",139367,"Lance A. M. Benner","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/139367"
"2459",133514,"Lance A. M. Benner","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/133514"
"2460",124551,"Jelmer Poelstra","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/124551"
"2461",115421,"Mike Nelson","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/115421"
"2462",115414,"Mike Nelson","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/115414"
"2463",115409,"Mike Nelson","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/115409"
"2464",110120,"Andrew Spencer","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/110120"
"2465",102944,"Andrew Spencer","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/102944"
"2466",89206,"Patrik Åberg","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/89206"
"2467",72293,"Richard Dunn","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/72293"
"2468",64754,"Patrik Åberg","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/64754"
"2469",29531,"Mathias Ritschard","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/29531"
"2470",1297,"Don Jones","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/1297"
"2471",551428,"Sue Riffe","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/551428"
"2472",533830,"Chris Batty","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/533830"
"2473",523598,"Uku Paal","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/523598"
"2474",523004,"Mike Douglas","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/523004"
"2475",494718,"Albert Lastukhin","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/494718"
"2476",474220,"Rob van Bemmelen","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/474220"
"2477",454509,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/454509"
"2478",428845,"Uku Paal","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/428845"
"2479",428844,"Uku Paal","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/428844"
"2480",410853,"Sandy Rae","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/410853"
"2481",405080,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/405080"
"2482",405079,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/405079"
"2483",405077,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/405077"
"2484",405043,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/405043"
"2485",404531,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/404531"
"2486",403606,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/403606"
"2487",402048,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/402048"
"2488",400461,"Aidan Place","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/400461"
"2489",393636,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/393636"
"2490",391966,"Twan Mols","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/391966"
"2491",391962,"Twan Mols","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/391962"
"2492",349970,"Lance A. M. Benner","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/349970"
"2493",341508,"Jorick van Arneym","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/341508"
"2494",335227,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/335227"
"2495",332056,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/332056"
"2496",330336,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/330336"
"2497",325203,"Louis A. Hansen","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/325203"
"2498",325202,"Louis A. Hansen","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/325202"
"2499",325201,"Louis A. Hansen","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/325201"
"2500",313320,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/313320"
"2501",309790,"Romuald Mikusek","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/309790"
"2502",308696,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/308696"
"2503",305572,"James Bradley","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/305572"
"2504",302028,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/302028"
"2505",302024,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/302024"
"2506",298339,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/298339"
"2507",267296,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/267296"
"2508",251987,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/251987"
"2509",251984,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/251984"
"2510",251983,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/251983"
"2511",251982,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/251982"
"2512",251981,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/251981"
"2513",239598,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239598"
"2514",239596,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239596"
"2515",239585,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239585"
"2516",239580,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239580"
"2517",239579,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239579"
"2518",239577,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239577"
"2519",239576,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239576"
"2520",239571,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239571"
"2521",239568,"José Carlos Sires","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/239568"
"2522",214845,"Uku Paal","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/214845"
"2523",214839,"Uku Paal","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/214839"
"2524",214837,"Uku Paal","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/214837"
"2525",214835,"Uku Paal","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/214835"
"2526",210694,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/210694"
"2527",209603,"Bernard BOUSQUET","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/209603"
"2528",196486,"Dan Lane","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/196486"
"2529",188345,"Richard E. Webster","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/188345"
"2530",186218,"Gwen Baluss","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/186218"
"2531",168113,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/168113"
"2532",167441,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/167441"
"2533",167327,"Frank Holzapfel","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/167327"
"2534",164728,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/164728"
"2535",164727,"Piotr Szczypinski","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/164727"
"2536",161849,"Jonas Grahn","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/161849"
"2537",160373,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/160373"
"2538",159513,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/159513"
"2539",159206,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/159206"
"2540",159195,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/159195"
"2541",159163,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/159163"
"2542",159031,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/159031"
"2543",158990,"Ian Cruickshank","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/158990"
"2544",158432,"Justin Jansen","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/158432"
"2545",158003,"Justin Jansen","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/158003"
"2546",157599,"Gwaii Haanas National Park Reserve and Haida Heritage Site songbird research group","//creativecommons.org/licenses/by-nc-nd/3.0/","//www.xeno-canto.org/157599"
"2547",150979,"Lance A. M. Benner","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/150979"
"2548",150590,"Lance A. M. Benner","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/150590"
"2549",149914,"Jonas Grahn","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/149914"
"2550",147717,"Lance A. M. Benner","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/147717"
"2551",135675,"Dan Lane","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/135675"
"2552",132029,"Antoni Knychala","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/132029"
"2553",120276,"Lance A. M. Benner","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/120276"
"2554",107847,"Jelmer Poelstra","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/107847"
"2555",106816,"Albert Lastukhin   ","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/106816"
"2556",106026,"Stein Ø. Nilsen","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/106026"
"2557",101728,"Mike Nelson","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/101728"
"2558",72834,"Erik Eggenkamp","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/72834"
"2559",67011,"Daniel Lane","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/67011"
"2560",38898,"Mike Nelson","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/38898"
"2561",35071,"Sander Bot","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/35071"
"2562",533831,"Chris Batty","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/533831"
"2563",481959,"Jessica Peruzzo","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/481959"
"2564",460864,"Peter Stronach","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/460864"
"2565",424386,"Fredrik sundberg","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/424386"
"2566",402929,"Lance A. M. Benner","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/402929"
"2567",391961,"Twan Mols","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/391961"
"2568",371300,"Alfonso Auerbach","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/371300"
"2569",344970,"Lucas Berrigan","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/344970"
"2570",344969,"Lucas Berrigan","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/344969"
"2571",313249,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/313249"
"2572",305709,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/305709"
"2573",305601,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/305601"
"2574",305551,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/305551"
"2575",301828,"johannes buhl","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/301828"
